seed,rank_within_seed,departure_date,launch_epoch,arrival_epoch,total_dsm_kms,objective_total_dv_kms,c3_kms2,arrival_vinf_kms,total_tof_years,detail_file,detail_json_path
seed314,48,2030-03-28,2030-Mar-28 05:20:43.571589,2035-Oct-21 05:57:51.271843,2.070692831159,2.070692831159,14.999999999997,5.869441199237,5.566121241801,rank_048.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_048.json
seed2718,52,2030-03-28,2030-Mar-28 05:20:39.752814,2035-Oct-21 05:55:58.494072,2.070692831160,2.070692831160,14.999999999791,5.869442801298,5.566117789099,rank_052.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_052.json
seed2718,51,2030-03-28,2030-Mar-28 05:20:41.051666,2035-Oct-21 05:56:50.425779,2.070692831160,2.070692831160,14.999999999795,5.869441136313,5.566119393557,rank_051.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_051.json
seed314,49,2030-03-28,2030-Mar-28 05:20:43.203905,2035-Oct-21 05:58:39.201136,2.070692831160,2.070692831160,14.999999999986,5.869440029842,5.566122772240,rank_049.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_049.json
seed2718,50,2030-03-28,2030-Mar-28 05:20:36.889809,2035-Oct-21 05:56:06.334861,2.070692831160,2.070692831160,14.999999999998,5.869442683650,5.566118128281,rank_050.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_050.json
seed2718,53,2030-03-28,2030-Mar-28 05:20:39.648351,2035-Oct-21 05:56:08.897871,2.070692831161,2.070692831161,14.999999999780,5.869442720886,5.566118122085,rank_053.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_053.json
seed314,50,2030-03-28,2030-Mar-28 05:20:46.886421,2035-Oct-21 05:58:06.545572,2.070692831161,2.070692831161,14.999999999961,5.869440565987,5.566121620755,rank_050.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_050.json
seed2718,54,2030-03-28,2030-Mar-28 05:20:33.548916,2035-Oct-21 05:55:30.223412,2.070692831161,2.070692831161,14.999999999988,5.869443018148,5.566117089845,rank_054.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_054.json
seed2718,55,2030-03-28,2030-Mar-28 05:20:36.889809,2035-Oct-21 05:56:06.163524,2.070692831162,2.070692831162,14.999999999911,5.869442650171,5.566118122852,rank_055.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_055.json
seed2718,56,2030-03-28,2030-Mar-28 05:20:41.764386,2035-Oct-21 05:58:17.831734,2.070692831162,2.070692831162,14.999999999992,5.869440595199,5.566122140700,rank_056.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_056.json
seed314,51,2030-03-28,2030-Mar-28 05:20:34.101536,2035-Oct-21 05:55:07.852465,2.070692831162,2.070692831162,14.999999999995,5.869443211699,5.566116363441,rank_051.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_051.json
seed2718,58,2030-03-28,2030-Mar-28 05:20:42.260174,2035-Oct-21 05:56:22.428378,2.070692831163,2.070692831163,14.999999999730,5.869442527729,5.566118468078,rank_058.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_058.json
seed2718,57,2030-03-28,2030-Mar-28 05:20:32.941294,2035-Oct-21 05:55:17.087373,2.070692831163,2.070692831163,14.999999999986,5.869443330698,5.566116692844,rank_057.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_057.json
seed2718,60,2030-03-28,2030-Mar-28 05:20:40.474799,2035-Oct-21 05:56:06.872960,2.070692831164,2.070692831164,14.999999999971,5.869442772288,5.566118031731,rank_060.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_060.json
seed314,52,2030-03-28,2030-Mar-28 05:20:39.539258,2035-Oct-21 05:56:21.469425,2.070692831164,2.070692831164,14.999999999995,5.869442775868,5.566118523911,rank_052.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_052.json
seed2718,59,2030-03-28,2030-Mar-28 05:20:37.044742,2035-Oct-21 05:56:11.180185,2.070692831164,2.070692831164,15.000000000000,5.869442213126,5.566118276911,rank_059.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_059.json
seed2718,61,2030-03-28,2030-Mar-28 05:20:45.367584,2035-Oct-21 05:59:00.446391,2.070692831166,2.070692831166,14.999999999895,5.869438797606,5.566123376898,rank_061.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_061.json
seed314,54,2030-03-28,2030-Mar-28 05:20:36.613745,2035-Oct-21 05:57:10.666130,2.070692831167,2.070692831167,14.999999999960,5.869440417239,5.566120175564,rank_054.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_054.json
seed2718,62,2030-03-28,2030-Mar-28 05:20:35.279179,2035-Oct-21 05:54:42.196764,2.070692831167,2.070692831167,14.999999999976,5.869444619331,5.566115513144,rank_062.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_062.json
seed314,53,2030-03-28,2030-Mar-28 05:20:42.783394,2035-Oct-21 05:57:01.085187,2.070692831167,2.070692831167,14.999999999999,5.869442663770,5.566119676458,rank_053.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_053.json
seed2718,64,2030-03-28,2030-Mar-28 05:20:36.583120,2035-Oct-21 05:55:00.819088,2.070692831168,2.070692831168,14.999999999977,5.869444455924,5.566116061930,rank_064.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_064.json
seed2718,63,2030-03-28,2030-Mar-28 05:20:39.299660,2035-Oct-21 05:57:20.789235,2.070692831168,2.070692831168,14.999999999998,5.869441323322,5.566120411235,rank_063.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_063.json
seed2718,65,2030-03-28,2030-Mar-28 05:20:38.782869,2035-Oct-21 05:57:09.573963,2.070692831169,2.070692831169,14.999999999959,5.869442276575,5.566120072220,rank_065.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_065.json
seed314,55,2030-03-28,2030-Mar-28 05:20:39.015331,2035-Oct-21 05:58:29.423493,2.070692831171,2.070692831171,14.999999999995,5.869438891310,5.566122595133,rank_055.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_055.json
seed2718,66,2030-03-28,2030-Mar-28 05:20:46.124978,2035-Oct-21 05:58:42.899912,2.070692831172,2.070692831172,14.999999999854,5.869439669636,5.566122796884,rank_066.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_066.json
seed2718,67,2030-03-28,2030-Mar-28 05:20:47.024063,2035-Oct-21 05:57:25.293041,2.070692831172,2.070692831172,14.999999999977,5.869440683109,5.566120309180,rank_067.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_067.json
seed314,56,2030-03-28,2030-Mar-28 05:20:40.429402,2035-Oct-21 05:56:09.417141,2.070692831173,2.070692831173,14.999999999989,5.869443094995,5.566118113790,rank_056.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_056.json
seed2718,68,2030-03-28,2030-Mar-28 05:20:40.818042,2035-Oct-21 05:56:41.745120,2.070692831175,2.070692831175,14.999999999959,5.869443174412,5.566119125887,rank_068.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_068.json
seed2718,69,2030-03-28,2030-Mar-28 05:20:33.148906,2035-Oct-21 05:55:57.240288,2.070692831176,2.070692831176,14.999999999998,5.869442457843,5.566117958634,rank_069.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_069.json
seed2718,70,2030-03-28,2030-Mar-28 05:20:32.224377,2035-Oct-21 05:54:57.551108,2.070692831177,2.070692831177,14.999999999907,5.869444115969,5.566116096494,rank_070.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_070.json
seed2718,71,2030-03-28,2030-Mar-28 05:20:43.846707,2035-Oct-21 06:00:02.297211,2.070692831178,2.070692831178,14.999999999972,5.869437015344,5.566125385026,rank_071.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_071.json
seed2718,72,2030-03-28,2030-Mar-28 05:20:32.548667,2035-Oct-21 05:55:29.702522,2.070692831179,2.070692831179,14.999999999950,5.869443273795,5.566117105035,rank_072.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_072.json
seed2718,73,2030-03-28,2030-Mar-28 05:20:39.299660,2035-Oct-21 05:57:13.876517,2.070692831179,2.070692831179,14.999999999998,5.869439666062,5.566120192184,rank_073.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_073.json
seed2718,74,2030-03-28,2030-Mar-28 05:20:33.729473,2035-Oct-21 05:52:51.564216,2.070692831184,2.070692831184,14.999999999980,5.869446146758,5.566112056517,rank_074.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_074.json
seed2718,75,2030-03-28,2030-Mar-28 05:20:39.365281,2035-Oct-21 05:56:54.174803,2.070692831185,2.070692831185,14.999999999558,5.869441848936,5.566119565795,rank_075.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_075.json
seed2718,76,2030-03-28,2030-Mar-28 05:20:48.764233,2035-Oct-21 05:56:05.673208,2.070692831185,2.070692831185,14.999999999988,5.869443313982,5.566117731037,rank_076.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_076.json
seed2718,77,2030-03-28,2030-Mar-28 05:20:33.548916,2035-Oct-21 05:54:44.977140,2.070692831188,2.070692831188,14.999999999966,5.869444361139,5.566115656077,rank_077.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_077.json
seed2718,79,2030-03-28,2030-Mar-28 05:20:40.554605,2035-Oct-21 05:58:39.260326,2.070692831189,2.070692831189,14.999999999987,5.869440387888,5.566122858067,rank_079.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_079.json
seed2718,78,2030-03-28,2030-Mar-28 05:20:47.277117,2035-Oct-21 06:01:16.768200,2.070692831189,2.070692831189,14.999999999991,5.869436680246,5.566127636166,rank_078.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_078.json
seed314,57,2030-03-28,2030-Mar-28 05:20:40.708048,2035-Oct-21 05:59:58.093249,2.070692831191,2.070692831191,14.999999999998,5.869437665735,5.566125351269,rank_057.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_057.json
seed2718,80,2030-03-28,2030-Mar-28 05:20:47.277117,2035-Oct-21 06:01:16.768200,2.070692831192,2.070692831192,14.999999999955,5.869436481671,5.566127636166,rank_080.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_080.json
seed2718,81,2030-03-28,2030-Mar-28 05:20:47.941948,2035-Oct-21 06:01:37.212047,2.070692831194,2.070692831194,14.999999999961,5.869436079269,5.566128262926,rank_081.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_081.json
seed2718,82,2030-03-28,2030-Mar-28 05:20:33.187126,2035-Oct-21 05:57:03.991913,2.070692831195,2.070692831195,15.000000000000,5.869442343111,5.566120072654,rank_082.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_082.json
seed2718,83,2030-03-28,2030-Mar-28 05:20:40.480380,2035-Oct-21 05:55:45.494412,2.070692831196,2.070692831196,14.999999999998,5.869442746771,5.566117354109,rank_083.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_083.json
seed2718,84,2030-03-28,2030-Mar-28 05:20:26.387814,2035-Oct-21 05:53:08.312220,2.070692831202,2.070692831202,14.999999999996,5.869445721939,5.566112819872,rank_084.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_084.json
seed2718,85,2030-03-28,2030-Mar-28 05:20:43.712930,2035-Oct-21 05:55:42.277485,2.070692831203,2.070692831203,14.999999999832,5.869444696251,5.566117149737,rank_085.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_085.json
seed2718,86,2030-03-28,2030-Mar-28 05:20:33.187126,2035-Oct-21 05:58:31.936104,2.070692831211,2.070692831211,15.000000000000,5.869439589259,5.566122859437,rank_086.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_086.json
seed314,58,2030-03-28,2030-Mar-28 05:20:56.022495,2035-Oct-21 06:01:46.741666,2.070692831213,2.070692831213,14.999999999997,5.869436018979,5.566128308844,rank_058.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_058.json
seed314,59,2030-03-28,2030-Mar-28 05:20:34.553249,2035-Oct-21 05:59:45.418097,2.070692831218,2.070692831218,14.999999999999,5.869437541816,5.566125144651,rank_059.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_059.json
seed2718,87,2030-03-28,2030-Mar-28 05:20:31.241654,2035-Oct-21 05:56:46.608582,2.070692831223,2.070692831223,14.999999999942,5.869442514556,5.566119583458,rank_087.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_087.json
seed2718,88,2030-03-28,2030-Mar-28 05:20:33.693394,2035-Oct-21 05:58:44.213244,2.070692831227,2.070692831227,14.999999999973,5.869439407448,5.566123232434,rank_088.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_088.json
seed2718,89,2030-03-28,2030-Mar-28 05:20:59.263653,2035-Oct-21 05:59:03.860484,2.070692831230,2.070692831230,14.999999999990,5.869440709302,5.566123044745,rank_089.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_089.json
seed2718,90,2030-03-28,2030-Mar-28 05:20:59.263653,2035-Oct-21 05:59:03.860484,2.070692831237,2.070692831237,14.999999999918,5.869441046252,5.566123044745,rank_090.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_090.json
seed314,60,2030-03-28,2030-Mar-28 05:20:20.813125,2035-Oct-21 05:53:22.351000,2.070692831240,2.070692831240,14.999999999996,5.869445303455,5.566113441386,rank_060.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_060.json
seed2718,91,2030-03-28,2030-Mar-28 05:20:20.302605,2035-Oct-21 05:54:45.161735,2.070692831254,2.070692831254,14.999999999988,5.869442778471,5.566116081677,rank_091.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_091.json
seed2718,92,2030-03-28,2030-Mar-28 05:20:35.281554,2035-Oct-21 05:59:11.361783,2.070692831257,2.070692831257,14.999999999998,5.869440294902,5.566124042393,rank_092.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_092.json
seed2718,93,2030-03-28,2030-Mar-28 05:20:20.302605,2035-Oct-21 05:54:45.161735,2.070692831261,2.070692831261,14.999999999795,5.869442682707,5.566116081677,rank_093.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_093.json
seed2718,94,2030-03-28,2030-Mar-28 05:20:35.281554,2035-Oct-21 05:59:39.178525,2.070692831264,2.070692831264,14.999999999997,5.869439387068,5.566124923853,rank_094.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_094.json
seed2718,95,2030-03-28,2030-Mar-28 05:20:30.831517,2035-Oct-21 05:54:52.733998,2.070692831272,2.070692831272,14.999999999967,5.869444611523,5.566115987986,rank_095.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_095.json
seed2718,96,2030-03-28,2030-Mar-28 05:20:56.614472,2035-Oct-21 06:00:55.664796,2.070692831275,2.070692831275,14.999999999965,5.869438710740,5.566126671557,rank_096.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_096.json
seed2718,97,2030-03-28,2030-Mar-28 05:20:56.614472,2035-Oct-21 06:00:55.664796,2.070692831277,2.070692831277,14.999999999871,5.869438710772,5.566126671557,rank_097.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_097.json
seed2718,98,2030-03-28,2030-Mar-28 05:20:23.095750,2035-Oct-21 05:54:13.471620,2.070692831277,2.070692831277,14.999999999986,5.869441986014,5.566114988968,rank_098.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_098.json
seed2718,99,2030-03-28,2030-Mar-28 05:20:28.516181,2035-Oct-21 05:53:34.122779,2.070692831293,2.070692831293,14.999999999889,5.869447893711,5.566113570316,rank_099.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_099.json
seed2718,100,2030-03-28,2030-Mar-28 05:20:41.900878,2035-Oct-21 05:52:48.369307,2.070692831301,2.070692831301,14.999999999967,5.869446021001,5.566111696340,rank_100.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed2718/candidate_details/rank_100.json
seed314,61,2030-03-28,2030-Mar-28 05:20:55.155736,2035-Oct-21 06:02:45.307576,2.070692831306,2.070692831306,14.999999999999,5.869434396419,5.566130192151,rank_061.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_061.json
seed314,62,2030-03-28,2030-Mar-28 05:20:04.643812,2035-Oct-21 05:47:46.447416,2.070692831405,2.070692831405,14.999999999999,5.869450783291,5.566103309618,rank_062.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_062.json
seed314,63,2030-03-28,2030-Mar-28 05:19:55.103684,2035-Oct-21 05:48:45.094137,2.070692831919,2.070692831919,14.999999999986,5.869450541106,5.566105470329,rank_063.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_063.json
seed314,64,2030-03-28,2030-Mar-28 05:18:45.399347,2035-Oct-21 06:34:50.174135,2.070692946713,2.070692946713,14.999998483649,5.869373166497,5.566195299224,rank_064.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_064.json
seed314,65,2030-03-28,2030-Mar-28 05:19:20.000865,2035-Oct-21 04:53:59.289720,2.070692956725,2.070692956725,14.999999979344,5.869412383767,5.566002461811,rank_065.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_065.json
seed314,66,2030-03-28,2030-Mar-28 05:18:42.863431,2035-Oct-21 04:09:53.132243,2.070692975341,2.070692975341,14.999999946872,5.869553045370,5.565919786955,rank_066.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_066.json
seed314,67,2030-03-28,2030-Mar-28 05:21:56.713620,2035-Oct-21 05:32:56.692050,2.070692994181,2.070692994181,14.999999612481,5.869367024659,5.566071563694,rank_067.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_067.json
seed314,68,2030-03-28,2030-Mar-28 05:18:36.325447,2035-Oct-21 03:14:40.327979,2.070693003707,2.070693003707,14.999999893263,5.869611958608,5.565815017699,rank_068.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_068.json
seed314,69,2030-03-28,2030-Mar-28 05:22:41.194562,2035-Oct-21 08:44:59.954643,2.070693018222,2.070693018222,14.999999892672,5.869167420878,5.566435304335,rank_069.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_069.json
seed314,70,2030-03-28,2030-Mar-28 05:21:24.611928,2035-Oct-21 06:29:45.931898,2.070693136531,2.070693136531,14.999999796650,5.869311538399,5.566180613227,rank_070.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_070.json
seed314,71,2030-03-28,2030-Mar-28 05:27:17.608452,2035-Oct-21 06:45:12.048415,2.070693178664,2.070693178664,14.999999891016,5.869334479726,5.566198774304,rank_071.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_071.json
seed314,72,2030-03-28,2030-Mar-28 05:12:57.991463,2035-Oct-21 04:12:18.702502,2.070693194474,2.070693194474,14.999999954608,5.869381419585,5.565935328131,rank_072.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_072.json
seed314,73,2030-03-28,2030-Mar-28 05:23:15.884499,2035-Oct-21 11:23:51.236488,2.070693215490,2.070693215490,14.999999893715,5.868992852239,5.566736233173,rank_073.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_073.json
seed314,74,2030-03-28,2030-Mar-28 05:29:07.856567,2035-Oct-21 06:41:41.986249,2.070693234633,2.070693234633,14.999998160256,5.869272812006,5.566188624283,rank_074.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_074.json
seed314,75,2030-03-28,2030-Mar-28 05:42:46.958595,2035-Oct-21 09:52:25.557870,2.070693273110,2.070693273110,14.999999907804,5.869233537699,5.566525293409,rank_075.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_075.json
seed314,76,2030-03-28,2030-Mar-28 05:33:10.070048,2035-Oct-21 07:19:11.002751,2.070693278955,2.070693278955,14.999999907689,5.869524080428,5.566252216034,rank_076.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_076.json
seed314,77,2030-03-28,2030-Mar-28 05:25:56.845848,2035-Oct-21 06:54:31.348379,2.070693375769,2.070693375769,14.999998556152,5.869211282017,5.566219056662,rank_077.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/dvega/dvega_batches/seed314/candidate_details/rank_077.json
